,Clase,Sobrevivió,Nombre,Sexo,Edad,Ticket,Tarifa,Cabina,Bote de Rescate,Cuerpo,Destino
1002,3,1,"McCoy, Miss. Alicia",Mujer,0.0,367226,23.0,Desconocida,16,Desconocido,Desconocido
1003,3,1,"McCoy, Mr. Bernard",Hombre,0.0,367226,23.0,Desconocida,16,Desconocido,Desconocido
1004,3,1,"McDermott, Miss. Brigdet Delia",Mujer,0.0,330932,7.0,Desconocida,13,Desconocido,Desconocido
1005,3,0,"McEvoy, Mr. Michael",Hombre,0.0,36568,15.0,Desconocida,Desconocido,Desconocido,Desconocido
1006,3,1,"McGovern, Miss. Mary",Mujer,0.0,330931,7.0,Desconocida,13,Desconocido,Desconocido
1007,3,1,"McGowan, Miss. Anna ""Annie""",Mujer,15.0,330923,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1008,3,0,"McGowan, Miss. Katherine",Mujer,35.0,9232,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1009,3,0,"McMahon, Mr. Martin",Hombre,0.0,370372,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1010,3,0,"McNamee, Mr. Neal",Hombre,24.0,376566,16.0,Desconocida,Desconocido,Desconocido,Desconocido
1011,3,0,"McNamee, Mrs. Neal (Eileen O'Leary)",Mujer,19.0,376566,16.0,Desconocida,Desconocido,53.0,Desconocido
1012,3,0,"McNeill, Miss. Bridget",Mujer,0.0,370368,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1013,3,0,"Meanwell, Miss. (Marion Ogden)",Mujer,0.0,SOTON/O.Q. 392087,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1014,3,0,"Meek, Mrs. Thomas (Annie Louise Rowley)",Mujer,0.0,343095,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1015,3,0,"Meo, Mr. Alfonzo",Hombre,55.0,A.5. 11206,8.0,Desconocida,Desconocido,201.0,Desconocido
1016,3,0,"Mernagh, Mr. Robert",Hombre,0.0,368703,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1017,3,1,"Midtsjo, Mr. Karl Albert",Hombre,21.0,345501,7.0,Desconocida,15,Desconocido,Desconocido
1018,3,0,"Miles, Mr. Frank",Hombre,0.0,359306,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1019,3,0,"Mineff, Mr. Ivan",Hombre,24.0,349233,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1020,3,0,"Minkoff, Mr. Lazar",Hombre,21.0,349211,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1021,3,0,"Mionoff, Mr. Stoytcho",Hombre,28.0,349207,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1022,3,0,"Mitkoff, Mr. Mito",Hombre,0.0,349221,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1023,3,1,"Mockler, Miss. Helen Mary ""Ellie""",Mujer,0.0,330980,7.0,Desconocida,16,Desconocido,Desconocido
1024,3,0,"Moen, Mr. Sigurd Hansen",Hombre,25.0,348123,7.0,F G73,Desconocido,309.0,Desconocido
1025,3,1,"Moor, Master. Meier",Hombre,6.0,392096,12.0,E121,14,Desconocido,Desconocido
1026,3,1,"Moor, Mrs. (Beila)",Mujer,27.0,392096,12.0,E121,14,Desconocido,Desconocido
1027,3,0,"Moore, Mr. Leonard Charles",Hombre,0.0,A4. 54510,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1028,3,1,"Moran, Miss. Bertha",Mujer,0.0,371110,24.0,Desconocida,16,Desconocido,Desconocido
1029,3,0,"Moran, Mr. Daniel J",Hombre,0.0,371110,24.0,Desconocida,Desconocido,Desconocido,Desconocido
1030,3,0,"Moran, Mr. James",Hombre,0.0,330877,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1031,3,0,"Morley, Mr. William",Hombre,34.0,364506,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1032,3,0,"Morrow, Mr. Thomas Rowan",Hombre,0.0,372622,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1033,3,1,"Moss, Mr. Albert Johan",Hombre,0.0,312991,7.0,Desconocida,B,Desconocido,Desconocido
1034,3,1,"Moubarek, Master. Gerios",Hombre,0.0,2661,15.0,Desconocida,C,Desconocido,Desconocido
1035,3,1,"Moubarek, Master. Halim Gonios (""William George"")",Hombre,0.0,2661,15.0,Desconocida,C,Desconocido,Desconocido
1036,3,1,"Moubarek, Mrs. George (Omine ""Amenia"" Alexander)",Mujer,0.0,2661,15.0,Desconocida,C,Desconocido,Desconocido
1037,3,1,"Moussa, Mrs. (Mantoura Boulos)",Mujer,0.0,2626,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1038,3,0,"Moutal, Mr. Rahamin Haim",Hombre,0.0,374746,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1039,3,1,"Mullens, Miss. Katherine ""Katie""",Mujer,0.0,35852,7.0,Desconocida,16,Desconocido,Desconocido
1040,3,1,"Mulvihill, Miss. Bertha E",Mujer,24.0,382653,7.0,Desconocida,15,Desconocido,Desconocido
1041,3,0,"Murdlin, Mr. Joseph",Hombre,0.0,A./5. 3235,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1042,3,1,"Murphy, Miss. Katherine ""Kate""",Mujer,0.0,367230,15.0,Desconocida,16,Desconocido,Desconocido
1043,3,1,"Murphy, Miss. Margaret Jane",Mujer,0.0,367230,15.0,Desconocida,16,Desconocido,Desconocido
1044,3,1,"Murphy, Miss. Nora",Mujer,0.0,36568,15.0,Desconocida,16,Desconocido,Desconocido
1045,3,0,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",Hombre,18.0,347078,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1046,3,0,"Naidenoff, Mr. Penko",Hombre,22.0,349206,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1047,3,1,"Najib, Miss. Adele Kiamie ""Jane""",Mujer,15.0,2667,7.0,Desconocida,C,Desconocido,Desconocido
1048,3,1,"Nakid, Miss. Maria (""Mary"")",Mujer,1.0,2653,15.0,Desconocida,C,Desconocido,Desconocido
1049,3,1,"Nakid, Mr. Sahid",Hombre,20.0,2653,15.0,Desconocida,C,Desconocido,Desconocido
1050,3,1,"Nakid, Mrs. Said (Waika ""Mary"" Mowad)",Mujer,19.0,2653,15.0,Desconocida,C,Desconocido,Desconocido
1051,3,0,"Nancarrow, Mr. William Henry",Hombre,33.0,A./5. 3338,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1052,3,0,"Nankoff, Mr. Minko",Hombre,0.0,349218,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1053,3,0,"Nasr, Mr. Mustafa",Hombre,0.0,2652,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1054,3,0,"Naughton, Miss. Hannah",Mujer,0.0,365237,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1055,3,0,"Nenkoff, Mr. Christo",Hombre,0.0,349234,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1056,3,1,"Nicola-Yarred, Master. Elias",Hombre,12.0,2651,11.0,Desconocida,C,Desconocido,Desconocido
1057,3,1,"Nicola-Yarred, Miss. Jamila",Mujer,14.0,2651,11.0,Desconocida,C,Desconocido,Desconocido
1058,3,0,"Nieminen, Miss. Manta Josefina",Mujer,29.0,3101297,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1059,3,0,"Niklasson, Mr. Samuel",Hombre,28.0,363611,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1060,3,1,"Nilsson, Miss. Berta Olivia",Mujer,18.0,347066,7.0,Desconocida,D,Desconocido,Desconocido
1061,3,1,"Nilsson, Miss. Helmina Josefina",Mujer,26.0,347470,7.0,Desconocida,13,Desconocido,Desconocido
1062,3,0,"Nilsson, Mr. August Ferdinand",Hombre,21.0,350410,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1063,3,0,"Nirva, Mr. Iisakki Antino Aijo",Hombre,41.0,SOTON/O2 3101272,7.0,Desconocida,Desconocido,Desconocido,"Finland Sudbury, ON"
1064,3,1,"Niskanen, Mr. Juha",Hombre,39.0,STON/O 2. 3101289,7.0,Desconocida,9,Desconocido,Desconocido
1065,3,0,"Nosworthy, Mr. Richard Cater",Hombre,21.0,A/4. 39886,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1066,3,0,"Novel, Mr. Mansouer",Hombre,28.0,2697,7.0,Desconocida,Desconocido,181.0,Desconocido
1067,3,1,"Nysten, Miss. Anna Sofia",Mujer,22.0,347081,7.0,Desconocida,13,Desconocido,Desconocido
1068,3,0,"Nysveen, Mr. Johan Hansen",Hombre,61.0,345364,6.0,Desconocida,Desconocido,Desconocido,Desconocido
1069,3,0,"O'Brien, Mr. Thomas",Hombre,0.0,370365,15.0,Desconocida,Desconocido,Desconocido,Desconocido
1070,3,0,"O'Brien, Mr. Timothy",Hombre,0.0,330979,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1071,3,1,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",Mujer,0.0,370365,15.0,Desconocida,Desconocido,Desconocido,Desconocido
1072,3,0,"O'Connell, Mr. Patrick D",Hombre,0.0,334912,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1073,3,0,"O'Connor, Mr. Maurice",Hombre,0.0,371060,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1074,3,0,"O'Connor, Mr. Patrick",Hombre,0.0,366713,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1075,3,0,"Odahl, Mr. Nils Martin",Hombre,23.0,7267,9.0,Desconocida,Desconocido,Desconocido,Desconocido
1076,3,0,"O'Donoghue, Ms. Bridget",Mujer,0.0,364856,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1077,3,1,"O'Driscoll, Miss. Bridget",Mujer,0.0,14311,7.0,Desconocida,D,Desconocido,Desconocido
1078,3,1,"O'Dwyer, Miss. Ellen ""Nellie""",Mujer,0.0,330959,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1079,3,1,"Ohman, Miss. Velin",Mujer,22.0,347085,7.0,Desconocida,C,Desconocido,Desconocido
1080,3,1,"O'Keefe, Mr. Patrick",Hombre,0.0,368402,7.0,Desconocida,B,Desconocido,Desconocido
1081,3,1,"O'Leary, Miss. Hanora ""Norah""",Mujer,0.0,330919,7.0,Desconocida,13,Desconocido,Desconocido
1082,3,1,"Olsen, Master. Artur Karl",Hombre,9.0,C 17368,3.0,Desconocida,13,Desconocido,Desconocido
1083,3,0,"Olsen, Mr. Henry Margido",Hombre,28.0,C 4001,22.0,Desconocida,Desconocido,173.0,Desconocido
1084,3,0,"Olsen, Mr. Karl Siegwart Andreas",Hombre,42.0,4579,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1085,3,0,"Olsen, Mr. Ole Martin",Hombre,0.0,Fa 265302,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1086,3,0,"Olsson, Miss. Elina",Mujer,31.0,350407,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1087,3,0,"Olsson, Mr. Nils Johan Goransson",Hombre,28.0,347464,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1088,3,1,"Olsson, Mr. Oscar Wilhelm",Hombre,32.0,347079,7.0,Desconocida,A,Desconocido,Desconocido
1089,3,0,"Olsvigen, Mr. Thor Anderson",Hombre,20.0,6563,9.0,Desconocida,Desconocido,89.0,"Oslo, Norway Cameron, WI"
1090,3,0,"Oreskovic, Miss. Jelka",Mujer,23.0,315085,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1091,3,0,"Oreskovic, Miss. Marija",Mujer,20.0,315096,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1092,3,0,"Oreskovic, Mr. Luka",Hombre,20.0,315094,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1093,3,0,"Osen, Mr. Olaf Elon",Hombre,16.0,7534,9.0,Desconocida,Desconocido,Desconocido,Desconocido
1094,3,1,"Osman, Mrs. Mara",Mujer,31.0,349244,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1095,3,0,"O'Sullivan, Miss. Bridget Mary",Mujer,0.0,330909,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1096,3,0,"Palsson, Master. Gosta Leonard",Hombre,2.0,349909,21.0,Desconocida,Desconocido,4.0,Desconocido
1097,3,0,"Palsson, Master. Paul Folke",Hombre,6.0,349909,21.0,Desconocida,Desconocido,Desconocido,Desconocido
1098,3,0,"Palsson, Miss. Stina Viola",Mujer,3.0,349909,21.0,Desconocida,Desconocido,Desconocido,Desconocido
1099,3,0,"Palsson, Miss. Torborg Danira",Mujer,8.0,349909,21.0,Desconocida,Desconocido,Desconocido,Desconocido
1100,3,0,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",Mujer,29.0,349909,21.0,Desconocida,Desconocido,206.0,Desconocido
1101,3,0,"Panula, Master. Eino Viljami",Hombre,1.0,3101295,39.0,Desconocida,Desconocido,Desconocido,Desconocido
1102,3,0,"Panula, Master. Juha Niilo",Hombre,7.0,3101295,39.0,Desconocida,Desconocido,Desconocido,Desconocido
1103,3,0,"Panula, Master. Urho Abraham",Hombre,2.0,3101295,39.0,Desconocida,Desconocido,Desconocido,Desconocido
1104,3,0,"Panula, Mr. Ernesti Arvid",Hombre,16.0,3101295,39.0,Desconocida,Desconocido,Desconocido,Desconocido
1105,3,0,"Panula, Mr. Jaako Arnold",Hombre,14.0,3101295,39.0,Desconocida,Desconocido,Desconocido,Desconocido
1106,3,0,"Panula, Mrs. Juha (Maria Emilia Ojala)",Mujer,41.0,3101295,39.0,Desconocida,Desconocido,Desconocido,Desconocido
1107,3,0,"Pasic, Mr. Jakob",Hombre,21.0,315097,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1108,3,0,"Patchett, Mr. George",Hombre,19.0,358585,14.0,Desconocida,Desconocido,Desconocido,Desconocido
1109,3,0,"Paulner, Mr. Uscher",Hombre,0.0,3411,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1110,3,0,"Pavlovic, Mr. Stefo",Hombre,32.0,349242,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1111,3,0,"Peacock, Master. Alfred Edward",Hombre,0.0,SOTON/O.Q. 3101315,13.0,Desconocida,Desconocido,Desconocido,Desconocido
1112,3,0,"Peacock, Miss. Treasteall",Mujer,3.0,SOTON/O.Q. 3101315,13.0,Desconocida,Desconocido,Desconocido,Desconocido
1113,3,0,"Peacock, Mrs. Benjamin (Edith Nile)",Mujer,26.0,SOTON/O.Q. 3101315,13.0,Desconocida,Desconocido,Desconocido,Desconocido
1114,3,0,"Pearce, Mr. Ernest",Hombre,0.0,343271,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1115,3,0,"Pedersen, Mr. Olaf",Hombre,0.0,345498,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1116,3,0,"Peduzzi, Mr. Joseph",Hombre,0.0,A/5 2817,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1117,3,0,"Pekoniemi, Mr. Edvard",Hombre,21.0,STON/O 2. 3101294,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1118,3,0,"Peltomaki, Mr. Nikolai Johannes",Hombre,25.0,STON/O 2. 3101291,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1119,3,0,"Perkin, Mr. John Henry",Hombre,22.0,A/5 21174,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1120,3,1,"Persson, Mr. Ernst Ulrik",Hombre,25.0,347083,7.0,Desconocida,15,Desconocido,Desconocido
1121,3,1,"Peter, Master. Michael J",Hombre,0.0,2668,22.0,Desconocida,C,Desconocido,Desconocido
1122,3,1,"Peter, Miss. Anna",Mujer,0.0,2668,22.0,F E69,D,Desconocido,Desconocido
1123,3,1,"Peter, Mrs. Catherine (Catherine Rizk)",Mujer,0.0,2668,22.0,Desconocida,D,Desconocido,Desconocido
1124,3,0,"Peters, Miss. Katie",Mujer,0.0,330935,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1125,3,0,"Petersen, Mr. Marius",Hombre,24.0,342441,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1126,3,0,"Petranec, Miss. Matilda",Mujer,28.0,349245,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1127,3,0,"Petroff, Mr. Nedelio",Hombre,19.0,349212,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1128,3,0,"Petroff, Mr. Pastcho (""Pentcho"")",Hombre,0.0,349215,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1129,3,0,"Petterson, Mr. Johan Emil",Hombre,25.0,347076,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1130,3,0,"Pettersson, Miss. Ellen Natalia",Mujer,18.0,347087,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1131,3,1,"Pickard, Mr. Berk (Berk Trembisky)",Hombre,32.0,SOTON/O.Q. 392078,8.0,E10,9,Desconocido,Desconocido
1132,3,0,"Plotcharsky, Mr. Vasil",Hombre,0.0,349227,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1133,3,0,"Pokrnic, Mr. Mate",Hombre,17.0,315095,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1134,3,0,"Pokrnic, Mr. Tome",Hombre,24.0,315092,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1135,3,0,"Radeff, Mr. Alexander",Hombre,0.0,349223,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1136,3,0,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",Mujer,0.0,65305,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1137,3,0,"Razi, Mr. Raihed",Hombre,0.0,2629,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1138,3,0,"Reed, Mr. James George",Hombre,0.0,362316,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1139,3,0,"Rekic, Mr. Tido",Hombre,38.0,349249,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1140,3,0,"Reynolds, Mr. Harold J",Hombre,21.0,342684,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1141,3,0,"Rice, Master. Albert",Hombre,10.0,382652,29.0,Desconocida,Desconocido,Desconocido,Desconocido
1142,3,0,"Rice, Master. Arthur",Hombre,4.0,382652,29.0,Desconocida,Desconocido,Desconocido,Desconocido
1143,3,0,"Rice, Master. Eric",Hombre,7.0,382652,29.0,Desconocida,Desconocido,Desconocido,Desconocido
1144,3,0,"Rice, Master. Eugene",Hombre,2.0,382652,29.0,Desconocida,Desconocido,Desconocido,Desconocido
1145,3,0,"Rice, Master. George Hugh",Hombre,8.0,382652,29.0,Desconocida,Desconocido,Desconocido,Desconocido
1146,3,0,"Rice, Mrs. William (Margaret Norton)",Mujer,39.0,382652,29.0,Desconocida,Desconocido,327.0,Desconocido
1147,3,0,"Riihivouri, Miss. Susanna Juhantytar ""Sanni""",Mujer,22.0,3101295,39.0,Desconocida,Desconocido,Desconocido,Desconocido
1148,3,0,"Rintamaki, Mr. Matti",Hombre,35.0,STON/O 2. 3101273,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1149,3,1,"Riordan, Miss. Johanna ""Hannah""",Mujer,0.0,334915,7.0,Desconocida,13,Desconocido,Desconocido
1150,3,0,"Risien, Mr. Samuel Beard",Hombre,0.0,364498,14.0,Desconocida,Desconocido,Desconocido,Desconocido
1151,3,0,"Risien, Mrs. Samuel (Emma)",Mujer,0.0,364498,14.0,Desconocida,Desconocido,Desconocido,Desconocido
1152,3,0,"Robins, Mr. Alexander A",Hombre,50.0,A/5. 3337,14.0,Desconocida,Desconocido,119.0,Desconocido
1153,3,0,"Robins, Mrs. Alexander A (Grace Charity Laury)",Mujer,47.0,A/5. 3337,14.0,Desconocida,Desconocido,7.0,Desconocido
1154,3,0,"Rogers, Mr. William John",Hombre,0.0,S.C./A.4. 23567,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1155,3,0,"Rommetvedt, Mr. Knud Paust",Hombre,0.0,312993,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1156,3,0,"Rosblom, Miss. Salli Helena",Mujer,2.0,370129,20.0,Desconocida,Desconocido,Desconocido,Desconocido
1157,3,0,"Rosblom, Mr. Viktor Richard",Hombre,18.0,370129,20.0,Desconocida,Desconocido,Desconocido,Desconocido
1158,3,0,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",Mujer,41.0,370129,20.0,Desconocida,Desconocido,Desconocido,Desconocido
1159,3,1,"Roth, Miss. Sarah A",Mujer,0.0,342712,8.0,Desconocida,C,Desconocido,Desconocido
1160,3,0,"Rouse, Mr. Richard Henry",Hombre,50.0,A/5 3594,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1161,3,0,"Rush, Mr. Alfred George John",Hombre,16.0,A/4. 20589,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1162,3,1,"Ryan, Mr. Edward",Hombre,0.0,383162,7.0,Desconocida,14,Desconocido,Desconocido
1163,3,0,"Ryan, Mr. Patrick",Hombre,0.0,371110,24.0,Desconocida,Desconocido,Desconocido,Desconocido
1164,3,0,"Saad, Mr. Amin",Hombre,0.0,2671,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1165,3,0,"Saad, Mr. Khalil",Hombre,25.0,2672,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1166,3,0,"Saade, Mr. Jean Nassr",Hombre,0.0,2676,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1167,3,0,"Sadlier, Mr. Matthew",Hombre,0.0,367655,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1168,3,0,"Sadowitz, Mr. Harry",Hombre,0.0,LP 1588,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1169,3,0,"Saether, Mr. Simon Sivertsen",Hombre,38.0,SOTON/O.Q. 3101262,7.0,Desconocida,Desconocido,32.0,Desconocido
1170,3,0,"Sage, Master. Thomas Henry",Hombre,0.0,CA. 2343,69.0,Desconocida,Desconocido,Desconocido,Desconocido
1171,3,0,"Sage, Master. William Henry",Hombre,14.0,CA. 2343,69.0,Desconocida,Desconocido,67.0,Desconocido
1172,3,0,"Sage, Miss. Ada",Mujer,0.0,CA. 2343,69.0,Desconocida,Desconocido,Desconocido,Desconocido
1173,3,0,"Sage, Miss. Constance Gladys",Mujer,0.0,CA. 2343,69.0,Desconocida,Desconocido,Desconocido,Desconocido
1174,3,0,"Sage, Miss. Dorothy Edith ""Dolly""",Mujer,0.0,CA. 2343,69.0,Desconocida,Desconocido,Desconocido,Desconocido
1175,3,0,"Sage, Miss. Stella Anna",Mujer,0.0,CA. 2343,69.0,Desconocida,Desconocido,Desconocido,Desconocido
1176,3,0,"Sage, Mr. Douglas Bullen",Hombre,0.0,CA. 2343,69.0,Desconocida,Desconocido,Desconocido,Desconocido
1177,3,0,"Sage, Mr. Frederick",Hombre,0.0,CA. 2343,69.0,Desconocida,Desconocido,Desconocido,Desconocido
1178,3,0,"Sage, Mr. George John Jr",Hombre,0.0,CA. 2343,69.0,Desconocida,Desconocido,Desconocido,Desconocido
1179,3,0,"Sage, Mr. John George",Hombre,0.0,CA. 2343,69.0,Desconocida,Desconocido,Desconocido,Desconocido
1180,3,0,"Sage, Mrs. John (Annie Bullen)",Mujer,0.0,CA. 2343,69.0,Desconocida,Desconocido,Desconocido,Desconocido
1181,3,0,"Salander, Mr. Karl Johan",Hombre,24.0,7266,9.0,Desconocida,Desconocido,Desconocido,Desconocido
1182,3,1,"Salkjelsvik, Miss. Anna Kristine",Mujer,21.0,343120,7.0,Desconocida,C,Desconocido,Desconocido
1183,3,0,"Salonen, Mr. Johan Werner",Hombre,39.0,3101296,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1184,3,0,"Samaan, Mr. Elias",Hombre,0.0,2662,21.0,Desconocida,Desconocido,Desconocido,Desconocido
1185,3,0,"Samaan, Mr. Hanna",Hombre,0.0,2662,21.0,Desconocida,Desconocido,Desconocido,Desconocido
1186,3,0,"Samaan, Mr. Youssef",Hombre,0.0,2662,21.0,Desconocida,Desconocido,Desconocido,Desconocido
1187,3,1,"Sandstrom, Miss. Beatrice Irene",Mujer,1.0,PP 9549,16.0,G6,13,Desconocido,Desconocido
1188,3,1,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",Mujer,24.0,PP 9549,16.0,G6,13,Desconocido,Desconocido
1189,3,1,"Sandstrom, Miss. Marguerite Rut",Mujer,4.0,PP 9549,16.0,G6,13,Desconocido,Desconocido
1190,3,1,"Sap, Mr. Julius",Hombre,25.0,345768,9.0,Desconocida,11,Desconocido,Desconocido
1191,3,0,"Saundercock, Mr. William Henry",Hombre,20.0,A/5. 2151,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1192,3,0,"Sawyer, Mr. Frederick Charles",Hombre,24.0,342826,8.0,Desconocida,Desconocido,284.0,Desconocido
1193,3,0,"Scanlan, Mr. James",Hombre,0.0,36209,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1194,3,0,"Sdycoff, Mr. Todor",Hombre,0.0,349222,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1195,3,0,"Shaughnessy, Mr. Patrick",Hombre,0.0,370374,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1196,3,1,"Sheerlinck, Mr. Jan Baptist",Hombre,29.0,345779,9.0,Desconocida,11,Desconocido,Desconocido
1197,3,0,"Shellard, Mr. Frederick William",Hombre,0.0,C.A. 6212,15.0,Desconocida,Desconocido,Desconocido,Desconocido
1198,3,1,"Shine, Miss. Ellen Natalia",Mujer,0.0,330968,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1199,3,0,"Shorney, Mr. Charles Joseph",Hombre,0.0,374910,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1200,3,0,"Simmons, Mr. John",Hombre,0.0,SOTON/OQ 392082,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1201,3,0,"Sirayanian, Mr. Orsen",Hombre,22.0,2669,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1202,3,0,"Sirota, Mr. Maurice",Hombre,0.0,392092,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1203,3,0,"Sivic, Mr. Husein",Hombre,40.0,349251,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1204,3,0,"Sivola, Mr. Antti Wilhelm",Hombre,21.0,STON/O 2. 3101280,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1205,3,1,"Sjoblom, Miss. Anna Sofia",Mujer,18.0,3101265,7.0,Desconocida,16,Desconocido,Desconocido
1206,3,0,"Skoog, Master. Harald",Hombre,4.0,347088,27.0,Desconocida,Desconocido,Desconocido,Desconocido
1207,3,0,"Skoog, Master. Karl Thorsten",Hombre,10.0,347088,27.0,Desconocida,Desconocido,Desconocido,Desconocido
1208,3,0,"Skoog, Miss. Mabel",Mujer,9.0,347088,27.0,Desconocida,Desconocido,Desconocido,Desconocido
1209,3,0,"Skoog, Miss. Margit Elizabeth",Mujer,2.0,347088,27.0,Desconocida,Desconocido,Desconocido,Desconocido
1210,3,0,"Skoog, Mr. Wilhelm",Hombre,40.0,347088,27.0,Desconocida,Desconocido,Desconocido,Desconocido
1211,3,0,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",Mujer,45.0,347088,27.0,Desconocida,Desconocido,Desconocido,Desconocido
1212,3,0,"Slabenoff, Mr. Petco",Hombre,0.0,349214,7.0,Desconocida,Desconocido,Desconocido,Desconocido
1213,3,0,"Slocovski, Mr. Selman Francis",Hombre,0.0,SOTON/OQ 392086,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1214,3,0,"Smiljanic, Mr. Mile",Hombre,0.0,315037,8.0,Desconocida,Desconocido,Desconocido,Desconocido
1215,3,0,"Smith, Mr. Thomas",Hombre,0.0,384461,7.0,Desconocida,Desconocido,Desconocido,Desconocido
